SERVICE	HIVE	service_config_suppression_hive_sentry_server	false		Suppress Parameter Validation: Server Name for Sentry Authorization
SERVICE	HIVE	service_config_suppression_process_username	false		Suppress Parameter Validation: System User
SERVICE	HIVE	audit_event_log_dir	false	audit_event_log_dir	Audit Log Directory
SERVICE	HIVE	mapreduce_yarn_service	true		MapReduce Service
SERVICE	HIVE	service_config_suppression_hive_sentry_provider_resource	false		Suppress Parameter Validation: Sentry Global Policy File
SERVICE	HIVE	service_config_suppression_navigator_audit_event_filter	false		Suppress Parameter Validation: Audit Event Filter
SERVICE	HIVE	smon_derived_configs_safety_valve	false		Service Monitor Derived Configs Advanced Configuration Snippet (Safety Valve)
SERVICE	HIVE	service_config_suppression_navigator_client_config_safety_valve	false		Suppress Parameter Validation: Hive Client Advanced Configuration Snippet (Safety Valve) for navigator.client.properties
SERVICE	HIVE	hive_max_reducers	false	hive.exec.reducers.max	Hive Max Reducers
SERVICE	HIVE	hive_sentry_provider	false	hive.sentry.provider	Sentry User to Group Mapping Class
SERVICE	HIVE	service_config_suppression_hive_replication_env_safety_valve	false		Suppress Parameter Validation: Hive Replication Environment Advanced Configuration Snippet (Safety Valve)
SERVICE	HIVE	service_config_suppression_hiveserver2_ldap_domain	false		Suppress Parameter Validation: Active Directory Domain
SERVICE	HIVE	hive_server2_sentry_safety_valve	false		Hive Service Advanced Configuration Snippet (Safety Valve) for sentry-site.xml
SERVICE	HIVE	service_config_suppression_process_groupname	false		Suppress Parameter Validation: System Group
SERVICE	HIVE	hiveserver2_truststore_file	false		HiveServer2 TLS/SSL Certificate Trust Store File
SERVICE	HIVE	enable_alerts	false		Enable Service Level Health Alerts
SERVICE	HIVE	hiveserver2_keystore_password	false	hive.server2.keystore.password	HiveServer2 TLS/SSL Server JKS Keystore File Password
SERVICE	HIVE	navigator_audit_enabled	false		Enable Audit Collection
SERVICE	HIVE	hiveserver2_keystore_path	false	hive.server2.keystore.path	HiveServer2 TLS/SSL Server JKS Keystore File Location
SERVICE	HIVE	service_triggers	false		Service Triggers
SERVICE	HIVE	service_config_suppression_hive_metastore_database_password	false		Suppress Parameter Validation: Hive Metastore Database Password
SERVICE	HIVE	service_config_suppression_hive_service_replication_config_safety_valve	false		Suppress Parameter Validation: Hive Replication Advanced Configuration Snippet (Safety Valve) for hive-site.xml
SERVICE	HIVE	hiveserver2_ldap_basedn	false	hive.server2.authentication.ldap.baseDN	LDAP BaseDN
SERVICE	HIVE	hive_aux_jars_path_dir	false		Hive Auxiliary JARs Directory
SERVICE	HIVE	service_config_suppression_hive_server2_sentry_safety_valve	false		Suppress Parameter Validation: Hive Service Advanced Configuration Snippet (Safety Valve) for sentry-site.xml
SERVICE	HIVE	hive_service_env_safety_valve	false		Hive Service Environment Advanced Configuration Snippet (Safety Valve)
SERVICE	HIVE	navigator_client_max_num_audit_log	false	navigator.client.max_num_audit_log	Number of Audit Logs to Retain
SERVICE	HIVE	service_config_suppression_hiveserver2_keystore_password	false		Suppress Parameter Validation: HiveServer2 TLS/SSL Server JKS Keystore File Password
SERVICE	HIVE	hiveserver2_ldap_uri	false	hive.server2.authentication.ldap.url	LDAP URL
SERVICE	HIVE	hive_metastore_schema_verification	false	hive.metastore.schema.verification	Strict Hive Metastore Schema Validation
SERVICE	HIVE	hive_bytes_per_reducer	false	hive.exec.reducers.bytes.per.reducer	Hive Bytes Per Reducer
SERVICE	HIVE	service_health_suppression_hive_webhcats_healthy	false		Suppress Health Test: WebHCat Server Health
SERVICE	HIVE	navigator_client_config_safety_valve	false		Hive Client Advanced Configuration Snippet (Safety Valve) for navigator.client.properties
SERVICE	HIVE	process_groupname	false		System Group
SERVICE	HIVE	smon_client_config_overrides	false		Service Monitor Client Config Overrides
SERVICE	HIVE	service_config_suppression_hive_sentry_validator	false		Suppress Configuration Validator: Hive Sentry Validator
SERVICE	HIVE	service_config_suppression_gateway_count_validator	false		Suppress Configuration Validator: Gateway Count Validator
SERVICE	HIVE	navigator_audit_queue_policy	false	navigator.batch.queue_policy	Audit Queue Policy
SERVICE	HIVE	sentry_allow_uri_db_policyfile	false	sentry.allow.uri.db.policyfile	Allow URIs in Database Policy File
SERVICE	HIVE	hive_replication_env_safety_valve	false		Hive Replication Environment Advanced Configuration Snippet (Safety Valve)
SERVICE	HIVE	hive_metastore_database_auto_create_schema	false	datanucleus.autoCreateSchema	Auto Create and Upgrade Hive Metastore Database Schema
SERVICE	HIVE	service_config_suppression_service_triggers	false		Suppress Parameter Validation: Service Triggers
SERVICE	HIVE	service_config_suppression_hive_metastore_database_user	false		Suppress Parameter Validation: Hive Metastore Database User
SERVICE	HIVE	service_config_suppression_hive_proxy_user_groups_list	false		Suppress Parameter Validation: Hive Metastore Access Control and Proxy User Groups Override
SERVICE	HIVE	service_config_suppression_hiveserver2_truststore_password	false		Suppress Parameter Validation: HiveServer2 TLS/SSL Certificate Trust Store Password
SERVICE	HIVE	hive_service_config_safety_valve	false		Hive Service Advanced Configuration Snippet (Safety Valve) for hive-site.xml
SERVICE	HIVE	hive_metastore_database_host	false		Hive Metastore Database Host
SERVICE	HIVE	service_config_suppression_hiveserver2_truststore_file	false		Suppress Parameter Validation: HiveServer2 TLS/SSL Certificate Trust Store File
SERVICE	HIVE	service_config_suppression_hive_service_env_safety_valve	false		Suppress Parameter Validation: Hive Service Environment Advanced Configuration Snippet (Safety Valve)
SERVICE	HIVE	hive_metastore_database_name	false		Hive Metastore Database Name
SERVICE	HIVE	hive_metastore_database_user	false	javax.jdo.option.ConnectionUserName	Hive Metastore Database User
SERVICE	HIVE	hive_metastore_database_type	false		Hive Metastore Database Type
SERVICE	HIVE	service_config_suppression_sentry_metastore_service_users	false		Suppress Parameter Validation: Bypass Sentry Authorization Users
SERVICE	HIVE	service_config_suppression_hiveserver2_ldap_uri	false		Suppress Parameter Validation: LDAP URL
SERVICE	HIVE	service_config_suppression_hive_core_site_safety_valve	false		Suppress Parameter Validation: Hive Service Advanced Configuration Snippet (Safety Valve) for core-site.xml
SERVICE	HIVE	hive_metastore_derby_path	false		Hive Metastore Derby Path
SERVICE	HIVE	hive_sentry_server	false	hive.sentry.server	Server Name for Sentry Authorization
SERVICE	HIVE	service_config_suppression_hive_metastore_derby_path	false		Suppress Parameter Validation: Hive Metastore Derby Path
SERVICE	HIVE	hive_warehouse_directory	false	hive.metastore.warehouse.dir	Hive Warehouse Directory
SERVICE	HIVE	sentry_metastore_service_users	false	sentry.metastore.service.users	Bypass Sentry Authorization Users
SERVICE	HIVE	hiveserver2_truststore_password	false		HiveServer2 TLS/SSL Certificate Trust Store Password
SERVICE	HIVE	hive_metastore_database_password	false	javax.jdo.option.ConnectionPassword	Hive Metastore Database Password
SERVICE	HIVE	navigator_event_tracker	false	navigator_event_tracker	Audit Event Tracker
SERVICE	HIVE	hive_metastore_database_port	false		Hive Metastore Database Port
SERVICE	HIVE	hive_proxy_user_groups_list	false	hadoop.proxyuser.hive.groups	Hive Metastore Access Control and Proxy User Groups Override
SERVICE	HIVE	hive_hiveserver2s_healthy_thresholds	false		Healthy HiveServer2 Monitoring Thresholds
SERVICE	HIVE	hive_service_replication_config_safety_valve	false		Hive Replication Advanced Configuration Snippet (Safety Valve) for hive-site.xml
SERVICE	HIVE	navigator_audit_event_filter	false	navigator.event.filter	Audit Event Filter
SERVICE	HIVE	kerberos_princ_name	false		Kerberos Principal
SERVICE	HIVE	service_config_suppression_hive_metastore_database_host	false		Suppress Parameter Validation: Hive Metastore Database Host
SERVICE	HIVE	hiveserver2_enable_ldap_auth	false		Enable LDAP Authentication
SERVICE	HIVE	service_health_suppression_hive_hiveserver2s_healthy	false		Suppress Health Test: HiveServer2 Health
SERVICE	HIVE	service_config_suppression_hivemetastore_count_validator	false		Suppress Configuration Validator: Hive Metastore Server Count Validator
SERVICE	HIVE	hive_reduce_tasks	false	mapred.reduce.tasks	Hive Reduce Tasks
SERVICE	HIVE	hive_webhcats_healthy_thresholds	false		Healthy WebHCat Server Monitoring Thresholds
SERVICE	HIVE	service_config_suppression_hive_warehouse_directory	false		Suppress Parameter Validation: Hive Warehouse Directory
SERVICE	HIVE	service_config_suppression_hive_derby_validator	false		Suppress Configuration Validator: Hive Derby Validator
SERVICE	HIVE	hive_metastore_database_datanucleus_metadata_validation	false	datanucleus.metadata.validate	Hive Metastore Database DataNucleus Metadata Validation
SERVICE	HIVE	hiveserver2_ldap_domain	false	hive.server2.authentication.ldap.Domain	Active Directory Domain
SERVICE	HIVE	service_config_suppression_kerberos_princ_name	false		Suppress Parameter Validation: Kerberos Principal
SERVICE	HIVE	navigator_audit_log_max_file_size	false	navigator.audit_log_max_file_size	Maximum Audit Log File Size
